IBLOCK_ID;NAME;CODE;XML_ID;SECTION_XML_ID;SORT;ARTICLE;BASE_UNIT;OBEMJASCHIKA;VODNOMMESTE;MESTSHTUK;KOLICHESTVOZALPOV;KALIBR;VREMJARABOTY;BREND;SHTRIHKODSAJT;KOLVOOPT;VYSOTAPOLETA;POLNNAIMENOVANIESAJT;DETAIL_TEXT;RASPRODAZHA;NOVINKA;KOLICHESTVOVPERVOMRAZRJADE;KOLICHESTVOVOVTOROMRAZRJADE;NAIMENOVANIEPERVOGORAZRJADA;NAIMENOVANIEVTOROGORAZRJADA;KOLICHESTVOVTRETEMRAZRJADE;NAIMENOVANIETRETEGORAZRJADA;MINIMALNAJATORGEDINICAVOPTENAIMENOVANIE;MINIMALNAJATORGEDINICAVROZNICENAIMENOVANIE;VESMINTORG;OBEMMINTORG;HITPRODAZH;NEOTOBRAZHATNASAJTE;SHIRINASAJTROZNICA;VYSOTASAJTROZNICA;DLINASAJTROZNICA;SHIRINASAJTROZNICANAIMENOVANIE;VYSOTASAJTROZNICANAIMENOVANIE;DLINASAJTROZNICANAIMENOVANIE;DIAMETRSAJTROZNICANAIMENOVANIE;TOLSCHINASAJTROZNICA;TOLSCHINASAJTROZNICANAIMENOVANIE;ROZNICHNYJVES;ROZNICHNYJOBEM;NAIMENOVANIEVES;NAIMENOVANIEOBEM;DIAMETRSAJTROZNICA;ROZNICAAKCIJA;NOVINKIROZNICA;HITYPRODAZHROZNICA;SHIRINASAJTOPT;VYSOTASAJTOPT;DLINASAJTOPT;SHIRINASAJTOPTNAIMENOVANIE;VYSOTASAJTOPTNAIMENOVANIE;DLINASAJTOPTNAIMENOVANIE;TOLSCHINASAJTOPT;TOLSCHINASAJTOPTNAIMENOVANIE;OPTVES;OPTOBEM;NAIMENOVANIEVESOPT;NAIMENOVANIEOBEMOPT;DIAMETRSAJTOPT;DIAMETRSAJTOPTNAIMENOVANIE;PROCENTSKIDKI;PROF
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель 0,61 м темно - зеленая НО - 2401 - 24;el_061_m_temno__zelenaja_no__2401__24;0020;5;0020;36/034;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Альпийская  1,2м зеленая НО - 847422 - 4 ";el_alpijskaja__12m_zelenaja_no__847422__4_;000007;5;000007;36/010;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Альпийская 0,9 м  зеленая 1/12 НО - 847422 - 3;el_alpijskaja_09_m__zelenaja_112_no__847422__3;000006;5;000006;36/009;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Альпийская 1,5м  зеленая НО - 847422 - 5 ";el_alpijskaja_15m__zelenaja_no__847422__5_;000008;5;000008;36/011;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Альпийская 1,8м , зеленая НО - 847422 - 6";el_alpijskaja_18m__zelenaja_no__847422__6;000009;5;000009;36/012;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Альпийская 2,1м  зеленая НО - 847422 - 7";el_alpijskaja_21m__zelenaja_no__847422__7;000010;5;000010;36/032;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Аппалачи (сереб.зел.матов) 195 см. 88236;el_appalachi__sereb.zel.matov__195_sm._88236;В0262;5;В0262;36/075;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель голубая норвежская, 1,80 м 77083;el_golubaja_norvezhskaja_180_m_77083;077083;5;077083;36/036;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель зелен. Вирджиния ,1,8м 88955;el_zelen._virdzhinija_18m_88955;000004;5;000004;36/054;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель зелен. Вирджиния ,1,95м 88956;el_zelen._virdzhinija_195m_88956;000005;5;000005;36/055;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель зелен. Юбилейная 1,5 м 88831;el_zelen._jubilejnaja_15_m_88831;В0314;5;В0314;36/042;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель зелен. Юбилейная 1,8 м 88832;el_zelen._jubilejnaja_18_m_88832;В0143;5;В0143;36/043;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Императрица зел. пристенная 210 см. 88177;el_imperatrica_zel._pristennaja_210_sm._88177;В0261;5;В0261;36/074;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Императрица зел. с ин. с шишками 155 см 88024;el_imperatrica_zel._s_in._s_shishkami_155_sm_88024;178305;5;178305;36/083;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Императрица зел. с ин. с шишками 185 см 88025;el_imperatrica_zel._s_in._s_shishkami_185_sm_88025;178304;5;178304;36/037;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Императрица зел. с ин. с шишками 215 см 88027;el_imperatrica_zel._s_in._s_shishkami_215_sm_88027;Р8289;5;Р8289;36/084;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Императрица зел. с шишками 155 см 88014;el_imperatrica_zel._s_shishkami_155_sm_88014;17830;5;17830;36/109;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Императрица зел. с шишками 215 см 088017;el_imperatrica_zel._s_shishkami_215_sm_088017;СР8919;5;СР8919;36/119;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Императрица зел.с ин. с шишками 185 см 88025;el_imperatrica_zel.s_in._s_shishkami_185_sm_88025;Р9445;5;Р9445;36/110;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Кремлевская 1,2м голубая с шишками НО - 848425;el_kremlevskaja_12m_golubaja_s_shishkami_no__848425;000015;5;000015;36/001;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Кремлевская 1,5м  голубая с шиш НО - 848425D-5;el_kremlevskaja_15m__golubaja_s_shish_no__848425d5;000016;5;000016;36/002;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Кремлевская 1,8м  голубая с шишками НО - 84842;el_kremlevskaja_18m__golubaja_s_shishkami_no__84842;000017;5;000017;36/003;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Кремлевская 2.25м , голубая с шишками НО - 848;el_kremlevskaja_2.25m__golubaja_s_shishkami_no__848;000018;5;000018;36/004;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Лесная красавица  2,15 м 788042;el_lesnaja_krasavica__215_m_788042;Р9301;5;Р9301;36/108;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Маттерхорн 155 см 088344 1/1;el_matterhorn_155_sm_088344_11;Р8290;5;Р8290;36/092;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Маттерхорн 185 см 88345 1/1;el_matterhorn_185_sm_88345_11;Р8291;5;Р8291;36/093;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Маттерхорн 215 см 88347 1/1;el_matterhorn_215_sm_88347_11;Р8292;5;Р8292;36/094;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Норвежская темно-зелёная , 0,9 м 88802;el_norvezhskaja_temnozeljonaja__09_m_88802;Р9099;5;Р9099;36/103;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Норвежская темно-зелёная , 1,20 м 088800 1/6/1;el_norvezhskaja_temnozeljonaja__120_m_088800_161;190461;5;190461;36/107;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Норвежская темно-зелёная , 1,40 м 088803 1/6/1;el_norvezhskaja_temnozeljonaja__140_m_088803_161;СР8916;5;СР8916;36/116;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Норвежская темно-зелёная , 3 м 88810;el_norvezhskaja_temnozeljonaja__3_m_88810;Р9098;5;Р9098;36/102;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Праздничная зелен. 155 см 088835;el_prazdnichnaja_zelen._155_sm_088835;178502;5;178502;36/045;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Праздничная зелен. 185 см 088836;el_prazdnichnaja_zelen._185_sm_088836;174251;5;174251;36/046;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Праздничная зелен. 215 см 088837;el_prazdnichnaja_zelen._215_sm_088837;В0315;5;В0315;36/047;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Русская 0,9м  темно - зеленая с шишками НО - 5;el_russkaja_09m__temno__zelenaja_s_shishkami_no__5;00019;5;00019;36/033;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Русская 1,2м  тем-зелен с шишк НО - 848420А-4";el_russkaja_12m__temzelen_s_shishk_no__848420a4;000011;5;000011;36/013;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Русская 1,5м  тем зел с шиш НО -848420А-5;el_russkaja_15m__tem_zel_s_shish_no_848420a5;000012;5;000012;36/014;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Русская 1,8м  тем - зел с шиш НО - 848420А-6;el_russkaja_18m__tem__zel_s_shish_no__848420a6;000013;5;000013;36/015;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Санкт-Петербург 5м (4ящика)28025;el_sanktpeterburg_5m__4jaschika_28025;Р9097;5;Р9097;36/101;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Таежная 1,2 м,темно - зеленая  НО - 848016 - 4;el_taezhnaja_12_mtemno__zelenaja__no__848016__4;00005;5;00005;36/005;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Таежная 1,5 м,темно - зеленая  НО - 848016 - 5;el_taezhnaja_15_mtemno__zelenaja__no__848016__5;00006;5;00006;36/006;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Таежная 1,8 м темно - зеленая  НО - 848016 - 6;el_taezhnaja_18_m_temno__zelenaja__no__848016__6;В0168;5;В0168;36/007;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Тайга 1,55 388569;el_tajga_155_388569;Р9100;5;Р9100;36/104;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Тайга 1,85 388571;el_tajga_185_388571;Р9101;5;Р9101;36/105;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель Тайга 2,15 388570;el_tajga_215_388570;Р9102;5;Р9102;36/106;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель темно зелен. Вирджиния ,1,2 м 88953;el_temno_zelen._virdzhinija_12_m_88953;Р8294;5;Р8294;36/052;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель темно зелен. Вирджиния ,1,5 м 88954;el_temno_zelen._virdzhinija_15_m_88954;000003;5;000003;36/053;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель темно-зелен.  Царская пушистая 1,2 м 88923 1/6;el_temnozelen.__carskaja_pushistaja_12_m_88923_16;В0144;5;В0144;36/048;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ель темно-зелен.  Царская пушистая 1,8 м 88926;el_temnozelen.__carskaja_pushistaja_18_m_88926;В0145;5;В0145;36/050;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Емеля (0,8"х19)1/16/1;emelja__08h19_1161;186171;Р8632;186171;А7037---;796;0.0349;0;0;99;1;80;Легенда;4650099542040;0;20;Батарея салютов Пять звезд;Красные, зеленые, синие и желтые звезды раскрываются красными, зелеными, синими, пурпурными, желтыми пионами в серебряном мерцании, красные звезды раскрываются красными падающими листьями, зеленые и красные звезды раскрываются красными кокосами в зеленом мерцании и зелеными кокосами в красном мерцании, в финале одновременный залп раскрывается парчовой короной.;1;0;1;1;штука;упаковка;2;коробка;штука;штука;8.25;0.0175;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ёлочка гори! (1"х19) 1/8/1;jolochka_gori__1h19__181;186194;Р8632;186194;А7033---;796;0.043;0;0;19;1;28;Легенда;4650099542156;0;20;Батарея салютов Елочка гори;Красные и золотые кокосы в золотых хризантемах, переходящие в эффект тысячи хризантем. В финале одновременный залп нескольких зарядов.;1;0;1;1;штука;упаковка;8;коробка;штука;штука;1.5;0.0043;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ёлочка гори! (1"х19) 1/8/1 (мягкая упаковка);jolochka_gori__1h19__181__mjagkaja_upakovka_;Т7033;СР99676;Т7033;А7033;796;0.034;0;0;19;1;28;Легенда;4650099542156;1100;20;Батарея салютов Елочка гори;Красные и золотые кокосы в золотых хризантемах, переходящие в эффект тысячи хризантем. В финале одновременный залп нескольких зарядов.;0;0;1;1;штука;упаковка;8;коробка;штука;штука;1.5;0.0043;0;1;13.2;17.5;15;см;см;см;;0;;1500;0.003465;гр;м3;0;0;0;0;13.2;17.5;15;см;см;см;0;;1500;0.003465;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ёшкин кот (1,1"х49) 1/4/1 (модуль);joshkin_kot__11h49__141__modul_;Т354;Т371;Т354;М7360;796;0.0502;0;0;49;1.1;58;Галактика;4650099542491;3000;30;Батарея салютов Ешкин кот;Красная комета раскрывается красным кокосом с серебряным вспышками, зеленая комета раскрывается зеленым кокосом в серебряных звездах, голубая комета раскрывается голубым кокосом с зеленым мерцанием, золотая комета раскрывается парчовым кокосом с треском, красная звезда со шлейфом раскрывается падающим дождем, зеленая звезда со шлейфом раскрывается звездным дождем, в финале голубая комета в голубых жемчужинах переходящих в мерцающий дождь.;0;0;1;1;штука;упаковка;4;коробка;штука;штука;5.25;0.0154;0;1;22.4;19.5;30;см;см;см;;0;;5250;0.013104;гр;м3;0;0;0;0;22.4;19.5;30;см;см;см;22;см;5250;0.013104;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Жемчужина (1,25"х12) 1/12/1;zhemchuzhina__125h12__1121;СР9568;Р8632;СР9568;А7151---;796;0.055;0;0;12;1.25;27;Легенда;4650099541364;0;30;Батарея салютов Жемчужина;Красные звезды раскрываются многоцветными пионами в серебряных мерцающих жемчужинах, серебряные кометы раскрываются серебряным кокосом в золотой иве и красных мерцающих жемчужинах, зеленые звезды раскрываются зелеными кокосами, переходящими в золотое трещащее мерцание.;1;0;1;1;штука;упаковка;12;коробка;штука;штука;1.51;0.0036;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Жемчужина (1,25"х12) 1/12/1;zhemchuzhina__125h12__1121;СР99761;СР99676;СР99761;А7151;796;0.043;0;0;12;1.25;27;Легенда;4650099541364;1040;30;Батарея салютов Жемчужина;Красные звезды раскрываются многоцветными пионами в серебряных мерцающих жемчужинах, серебряные кометы раскрываются серебряным кокосом в золотой иве и красных мерцающих жемчужинах, зеленые звезды раскрываются зелеными кокосами, переходящими в золотое трещащее мерцание.;0;0;1;1;штука;упаковка;12;коробка;штука;штука;1.51;0.0036;0;1;11.2;17.5;14.8;см;см;см;;0;;1510;0.002901;гр;м3;0;0;0;0;11.2;17.5;14.8;см;см;см;0;;1510;0.002901;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Жемчужные Волны 1,25"х100 1/1/1;zhemchuzhnye_volny_125h100_111;СР8846;Р8632;СР8846;А7612---;796;0.043;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Жемчужный блеск (1"х5) 1/18/2;zhemchuzhnyj_blesk__1h5__1182;СР99819;СР99807;СР99819;А5048*;796;0.041;0;0;5;1;25;Легенда;4650099540923;540;25;Римская свеча Жемчужный блеск;Бело-красные мерцающие пионы, пурпурные кокосы с зеленым мерцанием, парчовые короны с синими жемчужинами.;0;0;1;2;штука;упаковка;18;коробка;упаковка;упаковка;0.97;0.0023;0;0;6.5;0;90.5;см;0;см;;3.5;см;909;0.002059;гр;м3;0;0;1;0;0;6.5;90.5;;см;см;3.5;см;909;0.002059;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Жемчужный блеск (1"х8) 1/18/2;zhemchuzhnyj_blesk__1h8__1182;2315452;СР99807;2315452;А5048;796;0.041;0;0;8;1;25;Легенда;4650099540923;0;25;Римская свеча Жемчужный блеск;Бело-красные мерцающие пионы, пурпурные кокосы с зеленым мерцанием, парчовые короны с синими жемчужинами.;0;0;1;2;штука;упаковка;18;коробка;упаковка;упаковка;0.97;0.0023;0;1;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Жемчужный блеск (1,2"х5)  1/36/2;zhemchuzhnyj_blesk__12h5___1362;СР9234;СР8643;СР9234;А5048---;796;0.057;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Жених и невеста (1,25"х19) 1/6/1;zhenih_i_nevesta__125h19__161;18207;Р8632;18207;А7214---;796;0.061;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Жук скарабей (супержук) 1/100/20;zhuk_skarabej__superzhuk__110020;СР9078;Р8795;СР9078;03003;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
