IBLOCK_ID;NAME;CODE;XML_ID;SECTION_XML_ID;SORT;ARTICLE;BASE_UNIT;OBEMJASCHIKA;VODNOMMESTE;MESTSHTUK;KOLICHESTVOZALPOV;KALIBR;VREMJARABOTY;BREND;SHTRIHKODSAJT;KOLVOOPT;VYSOTAPOLETA;POLNNAIMENOVANIESAJT;DETAIL_TEXT;RASPRODAZHA;NOVINKA;KOLICHESTVOVPERVOMRAZRJADE;KOLICHESTVOVOVTOROMRAZRJADE;NAIMENOVANIEPERVOGORAZRJADA;NAIMENOVANIEVTOROGORAZRJADA;KOLICHESTVOVTRETEMRAZRJADE;NAIMENOVANIETRETEGORAZRJADA;MINIMALNAJATORGEDINICAVOPTENAIMENOVANIE;MINIMALNAJATORGEDINICAVROZNICENAIMENOVANIE;VESMINTORG;OBEMMINTORG;HITPRODAZH;NEOTOBRAZHATNASAJTE;SHIRINASAJTROZNICA;VYSOTASAJTROZNICA;DLINASAJTROZNICA;SHIRINASAJTROZNICANAIMENOVANIE;VYSOTASAJTROZNICANAIMENOVANIE;DLINASAJTROZNICANAIMENOVANIE;DIAMETRSAJTROZNICANAIMENOVANIE;TOLSCHINASAJTROZNICA;TOLSCHINASAJTROZNICANAIMENOVANIE;ROZNICHNYJVES;ROZNICHNYJOBEM;NAIMENOVANIEVES;NAIMENOVANIEOBEM;DIAMETRSAJTROZNICA;ROZNICAAKCIJA;NOVINKIROZNICA;HITYPRODAZHROZNICA;SHIRINASAJTOPT;VYSOTASAJTOPT;DLINASAJTOPT;SHIRINASAJTOPTNAIMENOVANIE;VYSOTASAJTOPTNAIMENOVANIE;DLINASAJTOPTNAIMENOVANIE;TOLSCHINASAJTOPT;TOLSCHINASAJTOPTNAIMENOVANIE;OPTVES;OPTOBEM;NAIMENOVANIEVESOPT;NAIMENOVANIEOBEMOPT;DIAMETRSAJTOPT;DIAMETRSAJTOPTNAIMENOVANIE;PROCENTSKIDKI;PROF
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мышка  15/12/20;myshka__151220;СР99575;Р8795;СР99575;03000;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мышь 30/12/20;mysh_301220;СР9179;Р7312;СР9179;А3510---;796;0.0627;0;0;0;0;0;0;0;0;0;;;1;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мягкая игрушка "Дед Мороз", 30 см 1/30;mjagkaja_igrushka_ded_moroz_30_sm_130;190455;В0146;190455;D3429A;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;На Луне 1/25/1;na_lune_1251;СР8665;СР8643;СР8665;А5150*---;796;0.0282;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;На посошок (0,8"х25) 1/24/1;na_pososhok__08h25__1241;В0340;Р8632;В0340;А7021---;796;0.058;24;0;25;0.8;35;Легенда;4650099541111;0;20;Батарея салютов На посошок;Двухуровневый  на нижнем уровне золотое мерцание, на верхнем уровне красные звезды раскрываются красным кроссетом. В финале залп нескольких зарядов.;0;0;1;1;штука;упаковка;24;коробка;штука;штука;1.05;0.0024;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;На посошок (0,8"х25) 1/24/1;na_pososhok__08h25__1241;СР99782;СР99676;СР99782;А7021;796;0.058;0;0;25;0.8;35;Легенда;4650099541111;900;20;Батарея салютов На посошок;Двухуровневый  на нижнем уровне золотое мерцание, на верхнем уровне красные звезды раскрываются красным кроссетом. В финале залп нескольких зарядов.;0;0;1;1;штука;упаковка;24;коробка;штука;штука;1.05;0.0024;0;1;12.5;12.5;12.5;см;см;см;;0;;1050;0.001953;гр;м3;0;0;0;0;12.5;12.5;12.5;см;см;см;0;;1050;0.001953;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;На счастье (1"х49) 1/4/1;na_schaste__1h49__141;СР96553;Р8632;СР96553;А7434---;796;0.049;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;На счастье (1"х49) 1/4/1;na_schaste__1h49__141;СР99725;СР99676;СР99725;А7434;796;0.04;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Набор "Дед Мороз" 7хлоп+10бенгаов+4маски 1/82/1;nabor_ded_moroz_7hlop10bengaov4maski_1821;00000287;Р8467;00000287;С51;796;0.087;0;0;0;0;0;Авангард;0;0;0;Набор "Дед Мороз";В наборе Дед Мороз 7 разных хлопушек, 10 бенгальских свечей.;0;0;1;1;штука;упаковка;82;коробка;штука;штука;202;0.087;0;1;0;0;0;;;;;0;;202;0.087;г;;0;0;0;0;0;0;0;;;;0;;202;0;г;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Набор "Любимой принцессе" (свеча д/торта) 1/25/1;nabor_ljubimoj_princesse__svecha_dtorta__1251;УТ000148;Р8750;УТ000148;ТР210;796;0.036;0;0;0;0;0;ТСЗ;0;0;;Набор "Любимой принцессе" свеча для торта;;0;1;1;1;штука;упаковка;25;коробка;штука;штука;0;0;1;1;0;0;0;;;;;0;;3600;0;Г;;0;0;1;0;0;0;0;;;;0;;124;0;г;;0;;0;0;
