IBLOCK_ID;NAME;CODE;XML_ID;SECTION_XML_ID;SORT;ARTICLE;BASE_UNIT;OBEMJASCHIKA;VODNOMMESTE;MESTSHTUK;KOLICHESTVOZALPOV;KALIBR;VREMJARABOTY;BREND;SHTRIHKODSAJT;KOLVOOPT;VYSOTAPOLETA;POLNNAIMENOVANIESAJT;DETAIL_TEXT;RASPRODAZHA;NOVINKA;KOLICHESTVOVPERVOMRAZRJADE;KOLICHESTVOVOVTOROMRAZRJADE;NAIMENOVANIEPERVOGORAZRJADA;NAIMENOVANIEVTOROGORAZRJADA;KOLICHESTVOVTRETEMRAZRJADE;NAIMENOVANIETRETEGORAZRJADA;MINIMALNAJATORGEDINICAVOPTENAIMENOVANIE;MINIMALNAJATORGEDINICAVROZNICENAIMENOVANIE;VESMINTORG;OBEMMINTORG;HITPRODAZH;NEOTOBRAZHATNASAJTE;SHIRINASAJTROZNICA;VYSOTASAJTROZNICA;DLINASAJTROZNICA;SHIRINASAJTROZNICANAIMENOVANIE;VYSOTASAJTROZNICANAIMENOVANIE;DLINASAJTROZNICANAIMENOVANIE;DIAMETRSAJTROZNICANAIMENOVANIE;TOLSCHINASAJTROZNICA;TOLSCHINASAJTROZNICANAIMENOVANIE;ROZNICHNYJVES;ROZNICHNYJOBEM;NAIMENOVANIEVES;NAIMENOVANIEOBEM;DIAMETRSAJTROZNICA;ROZNICAAKCIJA;NOVINKIROZNICA;HITYPRODAZHROZNICA;SHIRINASAJTOPT;VYSOTASAJTOPT;DLINASAJTOPT;SHIRINASAJTOPTNAIMENOVANIE;VYSOTASAJTOPTNAIMENOVANIE;DLINASAJTOPTNAIMENOVANIE;TOLSCHINASAJTOPT;TOLSCHINASAJTOPTNAIMENOVANIE;OPTVES;OPTOBEM;NAIMENOVANIEVESOPT;NAIMENOVANIEOBEMOPT;DIAMETRSAJTOPT;DIAMETRSAJTOPTNAIMENOVANIE;PROCENTSKIDKI;PROF
B658816D-ECD0-44A2-AC83-AFB566EEA983;Самоцветы  (0,8"х8) 1/36/4;samocvety___08h8__1364;СР99815;СР99807;СР99815;А5034*;796;0.0997;144;0;8;0.8;40;Легенда;4650099540855;720;20;Римская свеча Самоцветы;Многоцветные пионы, красные жемчужины в белом мерцании, синие жемчужины в белом мерцании, золотые короны с треском.;0;0;1;4;штука;упаковка;36;коробка;упаковка;упаковка;0.83;0.0028;0;0;6;0;64;см;0;см;;6;см;854;0.002304;гр;м3;0;0;0;0;0;6;64;;см;см;6;см;854;0.002304;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Самоцветы (0,8"х8) 1/24/4;samocvety__08h8__1244;УТ000024;СР99807;УТ000024;А5034;796;0.0558;144;0;8;0.8;40;Легенда;4650099540855;720;20;Римская свеча Самоцветы;Многоцветные пионы, красные жемчужины в белом мерцании, синие жемчужины в белом мерцании, золотые короны с треском.;0;0;1;4;штука;упаковка;24;коробка;упаковка;упаковка;0.83;0.0028;0;1;6;0;64;см;0;см;;6;см;854;0.002304;гр;м3;0;0;0;0;0;6;64;;см;см;6;см;854;0.002304;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Самоцветы( 0,8"х8) 1/36/4;samocvety__08h8__1364;СР9194;СР8643;СР9194;А5034---;796;0.0634;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Санта (1,25"х16) 1/8/1;santa__125h16__181;СР9214;Р8632;СР9214;А7175---;796;0.0543;0;0;16;1.25;33;Легенда;4650099541388;0;30;Батарея салютов Санта;Красные звезды раскрываются красными георгинами в зеленых мерцающих пионах, серебряные хвосты раскрываются серебряными пальмами.;1;0;1;1;штука;упаковка;8;коробка;штука;штука;2.35;0.0063;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Санта (1,25"х16) 1/8/1;santa__125h16__181;СР99760;СР99676;СР99760;А7175;796;0.047;0;0;16;1.25;33;Легенда;4650099541388;1450;30;Батарея салютов Санта;Красные звезды раскрываются красными георгинами в зеленых мерцающих пионах, серебряные хвосты раскрываются серебряными пальмами.;0;0;1;1;штука;упаковка;8;коробка;штука;штука;2.35;0.0063;0;1;14.2;22.5;14.2;см;см;см;;0;;2350;0.004537;гр;м3;0;0;0;0;14.2;22.5;14.2;см;см;см;0;;2350;0.004537;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Сатурн (0,8"х8) 1/36/2;saturn__08h8__1362;СР99564;Т376;СР99564;12023;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Сатурн 1/32/4;saturn_1324;СР8615;Р7685;СР8615;А2046---;796;0.1334;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Св. бенг. 175 мм в пакете 4шт РЕТРО ДИЗАЙН 1/12/50;sv._beng._175_mm_v_pakete_4sht_retro_dizajn_11250;СР98886;099;СР98886;С739;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Св.бенг.фигур объемная 485мм ОГОНЬ ЛЮБВИ 1/10/1;sv.beng.figur_obemnaja_485mm_ogon_ljubvi_1101;Т07;099;Т07;С941;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Св.бенг.фигур объемная 485мм РОЖДЕСТВ ЗВЕЗДА 1/8/1;sv.beng.figur_obemnaja_485mm_rozhdestv_zvezda_181;54855;099;54855;С939;796;0.0331;0;0;1;0;0;Авангард;4601884061802;0;0;Бенгальские свечи фигурные 485 мм РОЖДЕСТВ ЗВЕЗДА;Фигурная бенгальская свеча Рождественская звезда 485 мм. Бенгальская свеча Рождественская звезда имеет эффект – пламя и сферический пучок ярких искр. Фигурная бенгальская свеча идеально подходит для свадьбы, день рождения или для корпоративных мероприятий. Купить фигурную бенгальскую свечу огненный цветок по цене от производителя.;0;0;1;1;штука;упаковка;8;коробка;штука;штука;0;0;0;1;0;0;0;;;;;0;;400;0.0331;г;;0;0;0;0;0;0;0;;;;0;;400;0.0331;г;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Св.бенг.фигур.объемная 485мм ЗИМНИЙ ЦВЕТОК 1/8/1;sv.beng.figur.obemnaja_485mm_zimnij_cvetok_181;СР96643;099;СР96643;С940;796;0.0376;0;0;1;0;180;Авангард;0;0;0;Бенгальские свечи фигурные объемные ЗИМНИЙ ЦВЕТОК;;0;0;1;1;штука;упаковка;8;коробка;штука;штука;0.4;0.0047;1;1;14;0;55;см;;см;;9;см;235;0.00693;гр;м3;0;0;0;1;14;0;55;см;;см;9;см;235;0.00693;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Св.бенг.фигурная 485 мм ЁЛОЧКА ГОРИ 1/8/1;sv.beng.figurnaja_485_mm_jolochka_gori_181;СР98883;099;СР98883;С938;796;0.0331;0;0;1;0;180;Авангард;0;0;0;Бенгальские свечи фигурные ЕЛОЧКА ГОРИ;;0;0;1;1;штука;упаковка;8;коробка;штука;штука;0;0.0005;1;1;18.5;0;48.5;см;;см;;0.3;см;237;0.000269;гр;м3;0;0;0;1;18.5;0;48.5;см;;см;0.3;см;237;0.000269;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Св.бенг.фигурная 485мм ВОЗВРАЩЕН ТЕРМИНАТОРА1/10/1;sv.beng.figurnaja_485mm_vozvraschen_terminatora1101;СР96251;099;СР96251;С936;796;0.0112;0;0;1;0;180;Авангард;0;0;0;Бенгальские свечи большие фигурные;;0;0;1;1;штука;упаковка;10;коробка;штука;штука;0.29;0.0011;0;1;21.5;0;50;см;;см;;0.3;см;262;0.000322;гр;м3;0;0;0;0;21.5;0;50;см;;см;0.3;см;262;0.000323;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Св.бенг.фигурная 485мм ЕВРО 1/10/1;sv.beng.figurnaja_485mm_evro_1101;СР96641;099;СР96641;С937;796;0.0128;0;0;1;0;180;Авангард;0;0;0;Бенгальские свечи фигурные ЕВРО;;0;0;1;1;штука;упаковка;10;коробка;штука;штука;0.19;0.0013;0;1;25;0;56.5;см;;см;;0.3;см;175;0.000424;гр;м3;0;0;0;0;25;0;56.5;см;;см;0.3;см;175;0.000424;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Св.бенг.фигурная 485мм ЖАР-ПТИЦА  1/10/1;sv.beng.figurnaja_485mm_zharptica__1101;СР96640;099;СР96640;С935;796;0.009;0;0;1;0;192;Авангард;0;0;0;Бенгальские свечи ЖАР-ПТИЦА;;0;0;1;1;штука;упаковка;10;коробка;штука;штука;0.27;0.0009;0;1;11.5;0;52.5;см;;см;;0.3;см;231;0.000181;гр;м3;0;0;0;0;11.5;0;52.5;см;;см;0.3;см;231;0.000181;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Св.бенг.фигурная 485мм ОГНЕННЫЙ ЦВЕТОК 1/10/1;sv.beng.figurnaja_485mm_ognennyj_cvetok_1101;СР9073;099;СР9073;С919;796;0.0083;0;0;1;0;0;Авангард;4601884061307;0;0;Бенгальские свечи фигурные 485 мм ОГНЕННЫЙ ЦВЕТОК;Фигурная бенгальская свеча ОГНЕННЫЙ ЦВЕТОК 485 мм. Бенгальская свеча огненный цветок идеально подходит для свадьбы, день рождения или для корпоративных мероприятий. Купить фигурную бенгальскую свечу огненный цветок по цене от производителя.;0;0;1;1;штука;упаковка;10;коробка;штука;штука;0;0;0;1;0;0;0;;;;;0;;200;0.083;;;0;0;0;0;0;0;0;;;;0;;200;0.083;г;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Сверхновая 1/20/5;sverhnovaja_1205;СР8622;Р7685;СР8622;А2050---;796;0.142;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Сверхновая 1/20/5;sverhnovaja_1205;СР99736;СР99709;СР99736;А2050;796;0.14;0;0;5;2;0;Легенда;4650099540466;5;40;Ракеты Сверхновая;Красный кокос с трещащими хризантемами.;0;0;1;5;штука;упаковка;20;коробка;упаковка;упаковка;0.84;0.007;1;1;24;0;91;см;;см;;5;см;633;0.01092;гр;м3;0;0;0;1;0;24;91;;см;см;5;см;633;0.01092;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Светлый праздник (2х25)  1/2/1;svetlyj_prazdnik__2h25___121;Р8133;Р8180;Р8133;Р8814;796;0.037;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Светофор (1,25"х19)1/8/1 (мягкая упаковка);svetofor__125h19_181__mjagkaja_upakovka_;СР97185;Р8632;СР97185;А7216---;796;0.0768;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Светофор (1,25"х19)1/8/1 (мягкая упаковка);svetofor__125h19_181__mjagkaja_upakovka_;СР99749;СР99676;СР99749;А7216;796;0.0563;0;0;19;1.25;32;Легенда;4650099541449;1380;30;Батарея салютов Светофор;Красные звезды раскрываются красными волнами в серебряных мерцающих пионах, зеленые звезды раскрываются пурпурными георгинами в зеленых пионах, синие звезды раскрываются серебряными кокосами с красными жемчужинами, в финале одновременный залп синих звезд раскрывается золотыми мерцающими стрелами.;0;0;1;1;штука;упаковка;8;коробка;штука;штука;2.25;0.007;0;1;8.4;22.1;8.4;см;см;см;;0;;2250;0.001559;гр;м3;0;0;0;0;8.4;22.1;8.4;см;см;см;0;;2250;0.001559;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свеча бенгал. фигурная 2 шт "Ёлочка"  1/100/1;svecha_bengal._figurnaja_2_sht_jolochka__11001;УТ000055;Р8750;УТ000055;ТР163;796;0.0116;0;0;2;0;30;ТСЗ;0;0;;Бенгальские свечи фигурные 2 шт в пакете "Ёлочка";Разлетающиеся сверкающие искры;0;1;1;1;штука;упаковка;100;коробка;штука;штука;0;0;1;1;90;0;275;мм;;мм;;0;;21;0;г;;0;0;1;0;90;0;275;мм;;мм;0;;21;0;г;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свеча бенгал. фигурная 2 шт "Звездочка"  1/100/1;svecha_bengal._figurnaja_2_sht_zvezdochka__11001;УТ000053;Р8750;УТ000053;ТР161;796;0.012;0;0;2;0;30;ТСЗ;0;0;;Бенгальские свечи фигурные 2 шт в пакете "Звездочка";Разлетающиеся сверкающие искры;0;1;1;1;штука;упаковка;100;коробка;штука;штука;0;0;1;1;90;0;275;;;;;0;;18;0;г;;0;0;1;0;90;0;275;мм;;мм;0;;18;0;г;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свеча бенгал. фигурная 2 шт "Сердечко"  1/100/1;svecha_bengal._figurnaja_2_sht_serdechko__11001;УТ000054;Р8750;УТ000054;ТР162;796;0.012;0;0;2;0;30;ТСЗ;0;0;;Бенгальские свечи фигурная 2 шт в пакете "Сердечко";Разлетающиеся сверкающие искры;0;1;1;1;штука;упаковка;100;коробка;штука;штука;0;0;1;1;90;0;275;мм;;мм;;0;;21;0;г;;0;0;1;0;90;0;275;мм;;мм;0;;21;0;г;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свеча бенгальская большая  2шт L=485 мм. 1/20/2;svecha_bengalskaja_bolshaja__2sht_l485_mm._1202;СР9511;099;СР9511;С930;796;0.0346;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свеча бенгальская большая L 755 мм 5/10/1;svecha_bengalskaja_bolshaja_l_755_mm_5101;000250;099;000250;С250;796;0.0181;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свеча бенгальская большая L485 мм. 5/10/1;svecha_bengalskaja_bolshaja_l485_mm._5101;182050;099;182050;С451;796;0.008;0;0;10;0;180;Авангард;0;0;0;Большая бенгальская свеча 485 мм;;0;0;1;10;штука;упаковка;5;коробка;штука;штука;0.13;0.0002;0;1;1;0;47;см;;см;;1;см;70;0.000047;гр;м3;0;0;0;0;0;1;47;;см;см;1;см;70;0.000047;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свеча бенгальская цветопламенная Аметист 6шт1/8/50;svecha_bengalskaja_cvetoplamennaja_ametist_6sht1850;СР9516;099;СР9516;С932;796;0.0277;100;0;0;0;0;Авангард;0;0;0;Бенгальские свечи цветопламенные Аметист 6 шт;;0;0;1;50;штука;упаковка;8;коробка;упаковка;;1.38;0.0035;1;1;0;0;0;;;;;0;;0;0;;;0;0;0;0;14.5;9;18.5;см;см;см;0;;1380;0.002414;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свеча бенгальская цветопламенная Изумруд 6шт1/8/50;svecha_bengalskaja_cvetoplamennaja_izumrud_6sht1850;СР9515;099;СР9515;С931;796;0.0277;100;0;0;0;0;Авангард;0;0;0;Бенгальские свечи цветопламенные Изумруд 6 шт;;0;0;1;50;штука;упаковка;8;коробка;упаковка;;1.38;0.0035;1;1;0;0;0;;;;;0;;0;0;;;0;0;0;0;14.5;9;18.5;см;см;см;0;;1375;0.002414;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свеча бенгальская цветопламенная Рубин 6 шт 1/8/50;svecha_bengalskaja_cvetoplamennaja_rubin_6_sht_1850;СР9512;099;СР9512;С933;796;0.0277;100;0;6;0;60;Авангард;0;0;0;Бенгальские свечи цветопламенные Рубин 6шт;;0;0;1;50;штука;упаковка;8;коробка;упаковка;штука;1.38;0.0035;1;1;4.5;0;18.5;см;;см;;0.4;см;26;0.000033;гр;м3;0;0;0;1;14.5;9;18.5;см;см;см;0;;1375;0.002414;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свечи бенг. в прямоуг.пачке 6 шт L=213 1/8/50;svechi_beng._v_prjamoug.pachke_6_sht_l213_1850;Р8167;099;Р8167;С727;796;0.0308;0;0;6;0;60;Авангард;0;0;0;Бенгальские свечи 213 мм  6 шт  в твердой упаковке;;0;0;1;50;штука;упаковка;8;коробка;упаковка;штука;2;0.0039;0;1;5;0;22;см;;см;;0.3;см;34;0.000033;гр;м3;0;0;0;1;15;19;22.5;см;см;см;0;;1925;0.006413;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свечи бенг. в прямоуг.пачке 7 шт.L 175мм 1/12/50;svechi_beng._v_prjamoug.pachke_7_sht.l_175mm_11250;СР96638;099;СР96638;С813;796;0.036;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свечи бенг.в прям пачке с отв. 6 шт L=213 8/50;svechi_beng.v_prjam_pachke_s_otv._6_sht_l213_850;Р8170;099;Р8170;С738;796;0.0493;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свечи бенг.в прямоуг. пачке10 шт L=213 1/8/50;svechi_beng.v_prjamoug._pachke10_sht_l213_1850;В0239;099;В0239;С728;796;0.0286;0;0;0;0;0;Авангард;0;0;0;Бенгальские свечи 10 шт 213 мм;В одной пачке 10 штук бенгальских свечей 213 мм в бумажной упаковке. Яркий дизайн упаковки. Купить бенгальские свечи по цене от производителя.;0;0;1;50;штука;упаковка;8;коробка;упаковка;упаковка;0;0;0;1;0;0;213;;;мм;;0;;3;0.0286;кг;;0;0;0;0;0;0;213;;;мм;0;;3;0.0286;кг;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свечи бенгал в треуг.пач. 10 шт L=213 1/8/50;svechi_bengal_v_treug.pach._10_sht_l213_1850;Р8169;099;Р8169;С729;796;0.0288;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свечи бенгал со свистом Свиристель 5 шт L350 1/120;svechi_bengal_so_svistom_sviristel_5_sht_l350_1120;УТ000056;Р8750;УТ000056;ТР164;796;0.0082;0;0;5;0;30;ТСЗ;0;0;;Бенгальские свечи Свиристель 5 шт 350 мм со свистом;Разлетающиеся сверкающие искры, свист вначале работы;0;1;1;1;штука;упаковка;120;коробка;штука;штука;0;0;1;1;35;0;365;мм;;мм;;0;;43.3;0;г;;0;0;1;0;35;0;365;мм;;мм;0;;43.3;0;г;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свечи бенгал Спектр6шт L170 (толстая цвет) 1/200/1;svechi_bengal_spektr6sht_l170__tolstaja_cvet__12001;УТ000051;Р8750;УТ000051;ТР158;796;0.01;0;0;0;0;30;ТСЗ;0;0;;Бенгальские свечи 6 шт 170 мм в пакете "Спектр";;0;1;1;1;штука;упаковка;200;коробка;коробка;коробка;0;0;0;1;60;0;240;мм;;мм;;0;;3900;0;г;;0;0;1;0;60;0;240;мм;;мм;0;;3900;0;г;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свечи бенгал Спектр6шт L210 (толстая цвет) 1/200/1;svechi_bengal_spektr6sht_l210__tolstaja_cvet__12001;УТ000052;Р8750;УТ000052;ТР160;796;0.01;0;0;6;0;35;ТСЗ;0;0;;Бенгальские свечи 6 шт 210 мм  в пакете "Спектр";Разлетающиеся сверкающие искры. Бенгальские свечи окрашены в разные яркие цвета.;0;1;1;1;штука;упаковка;200;коробка;коробка;коробка;0;0;0;1;60;0;275;мм;;мм;;0;;5500;0;г;;0;0;1;0;60;0;275;мм;;мм;0;;5500;0;г;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свечи бенгал. в прямоуг. пачке 6 шт  L=175 1/12/50;svechi_bengal._v_prjamoug._pachke_6_sht__l175_11250;000956;099;000956;С155;796;0.0358;0;0;6;0;60;Авангард;0;0;0;Бенгальские свечи 175 мм 6 шт в картонной упаковке;;0;0;1;50;штука;упаковка;12;коробка;упаковка;штука;1.47;0.003;0;1;5;0;18.5;см;;см;;0.5;см;28;0.000046;гр;м3;0;0;0;1;15;19.5;19;см;см;см;0;;1420;0.005558;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свечи бенгальские "Цифры/Фигуры" 1/20/24;svechi_bengalskie_cifryfigury_12024;54165464;099;54165464;С301(С22-С33);796;0;0;0;24;0;0;Авангард;0;0;0;Бенгальские свечи Цифры -Фигуры;;0;0;1;24;штука;упаковка;20;коробка;упаковка;упаковка;0;0;1;1;0;0;0;;;;;0;;0.45;0;;;0;0;0;0;20;10;30;см;см;см;0;;1080;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свечи бенгальские 3шт L350 (прямоуг пачка) 1/50/1;svechi_bengalskie_3sht_l350__prjamoug_pachka__1501;УТ000045;Р8750;УТ000045;ТР153;796;0.0082;0;0;0;0;150;ТСЗ;0;0;;Бенгальские свечи 3шт 350 мм прямоугольная пачка;Разлетающиеся сверкающие искры;0;1;1;1;штука;упаковка;50;коробка;штука;штука;0;0;1;1;0;0;360;мм;;мм;;10;мм;160;0;г;;0;0;1;0;33;0;360;мм;;мм;1033;мм;160;0;г;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свечи бенгальские 3шт L350 (треугол пачка) 1/44/1;svechi_bengalskie_3sht_l350__treugol_pachka__1441;УТ000044;Р8750;УТ000044;ТР152;796;0.008;0;0;0;0;150;ТСЗ;0;0;;Бенгальские свечи 3шт 350 мм треугольная пачка;Разлетающиеся сверкающие искры;0;1;1;1;штука;упаковка;44;коробка;штука;штука;7000;0;0;1;26;0;360;мм;;мм;мм;0;;159;0;г;;26;0;1;0;26;0;360;мм;;мм;26;мм;159;0;г;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свечи бенгальские 3шт L400 (прямоуг пачка) 1/50/1;svechi_bengalskie_3sht_l400__prjamoug_pachka__1501;УТ000043;Р8750;УТ000043;ТР151;796;0.009;0;0;0;0;180;ТСЗ;0;0;;Бенгальские свечи 3 шт 400;;0;1;1;1;штука;упаковка;50;коробка;штука;штука;8;0;0;1;33;0;410;мм;;мм;;10;мм;160;0;г;;0;0;1;0;33;0;410;мм;;мм;10;мм;160;0.009;г;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свечи бенгальские 3шт L600 (прямоуг пачка) 1/20/1;svechi_bengalskie_3sht_l600__prjamoug_pachka__1201;УТ000046;Р8750;УТ000046;ТР154;796;0.0084;0;0;0;240;0;ТСЗ;0;0;;Бенгальские свечи 3шт 600 мм;Разлетающиеся сверкающие искры;0;1;1;1;штука;упаковка;20;коробка;штука;штука;0;0;0;1;38;0;610;мм;;мм;;12;мм;350;0;г;;0;0;1;0;38;0;610;мм;;мм;12;мм;350;0;г;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свечи бенгальские 6 шт  L170 (тонкая) 1/200/1;svechi_bengalskie_6_sht__l170__tonkaja__12001;УТ000047;Р8750;УТ000047;ТР155;796;0.01;0;0;6;0;30;ТСЗ;0;0;;Свечи бенгальские 6 шт 170 мм в пакете;;0;1;1;1;штука;упаковка;200;коробка;коробка;коробка;2600;0;0;1;60;0;240;мм;;мм;;0;;2600;0;г;;0;0;1;0;25;12;30;см;см;см;0;;3600;0.01;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свечи бенгальские 6 шт  L210 (тонкая) 1/200/1;svechi_bengalskie_6_sht__l210__tonkaja__12001;УТ000048;Р8750;УТ000048;ТР156;796;0.012;0;0;6;0;35;ТСЗ;0;0;;Бенгальские свечи 6 шт  210 мм в пакете;Разлетающиеся сверкающие искры;0;1;1;1;штука;штука;200;коробка;коробка;коробка;0;0;0;1;60;0;275;мм;;мм;;0;;3600;0;г;;0;0;1;0;25;12;22;см;см;см;0;;3600;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свечи бенгальские 6 шт L160  1/200/1;svechi_bengalskie_6_sht_l160__12001;УТ000057;Р8750;УТ000057;ТР165;796;0.01;0;0;6;0;30;ТСЗ;0;0;;Бенгальские свечи 6 шт 160мм в пакете;Разлетающиеся сверкающие искры;0;1;1;1;штука;упаковка;200;коробка;коробка;коробка;0;0;0;1;60;0;240;мм;;мм;мм;0;;5500;0;г;;4;0;1;0;60;0;240;мм;;мм;0;;5500;0;г;;4;мм;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свечи бенгальские 6 шт L200  1/200/1;svechi_bengalskie_6_sht_l200__12001;УТ000058;Р8750;УТ000058;ТР166;796;0.01;0;0;6;0;30;ТСЗ;0;0;;Бенгальские свечи 6 шт 200 мм в пакете;Разлетающиеся сверкающие искры;0;1;1;1;штука;упаковка;200;коробка;коробка;коробка;0;0;0;1;60;0;275;мм;;мм;;0;;8000;0;г;;0;0;1;0;60;0;275;мм;;мм;0;;8000;0;г;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свечи бенгальские в пакете 10 шт  L=175 1/12/50;svechi_bengalskie_v_pakete_10_sht__l175_11250;182043;099;182043;С65;796;0.0247;0;0;0;0;0;Авангард;0;0;0;Бенгальские свечи в пакете 10 шт 175 мм;;0;0;1;50;штука;упаковка;12;коробка;упаковка;упаковка;0;0;0;1;0;0;175;;;мм;;0;;1.98;0.0247;кг;;0;0;0;0;0;0;175;;;мм;0;;1980;0.0247;;;0;;0;0;
