IBLOCK_ID;NAME;CODE;XML_ID;SECTION_XML_ID;SORT;ARTICLE;BASE_UNIT;OBEMJASCHIKA;VODNOMMESTE;MESTSHTUK;KOLICHESTVOZALPOV;KALIBR;VREMJARABOTY;BREND;SHTRIHKODSAJT;KOLVOOPT;VYSOTAPOLETA;POLNNAIMENOVANIESAJT;DETAIL_TEXT;RASPRODAZHA;NOVINKA;KOLICHESTVOVPERVOMRAZRJADE;KOLICHESTVOVOVTOROMRAZRJADE;NAIMENOVANIEPERVOGORAZRJADA;NAIMENOVANIEVTOROGORAZRJADA;KOLICHESTVOVTRETEMRAZRJADE;NAIMENOVANIETRETEGORAZRJADA;MINIMALNAJATORGEDINICAVOPTENAIMENOVANIE;MINIMALNAJATORGEDINICAVROZNICENAIMENOVANIE;VESMINTORG;OBEMMINTORG;HITPRODAZH;NEOTOBRAZHATNASAJTE;SHIRINASAJTROZNICA;VYSOTASAJTROZNICA;DLINASAJTROZNICA;SHIRINASAJTROZNICANAIMENOVANIE;VYSOTASAJTROZNICANAIMENOVANIE;DLINASAJTROZNICANAIMENOVANIE;DIAMETRSAJTROZNICANAIMENOVANIE;TOLSCHINASAJTROZNICA;TOLSCHINASAJTROZNICANAIMENOVANIE;ROZNICHNYJVES;ROZNICHNYJOBEM;NAIMENOVANIEVES;NAIMENOVANIEOBEM;DIAMETRSAJTROZNICA;ROZNICAAKCIJA;NOVINKIROZNICA;HITYPRODAZHROZNICA;SHIRINASAJTOPT;VYSOTASAJTOPT;DLINASAJTOPT;SHIRINASAJTOPTNAIMENOVANIE;VYSOTASAJTOPTNAIMENOVANIE;DLINASAJTOPTNAIMENOVANIE;TOLSCHINASAJTOPT;TOLSCHINASAJTOPTNAIMENOVANIE;OPTVES;OPTOBEM;NAIMENOVANIEVESOPT;NAIMENOVANIEOBEMOPT;DIAMETRSAJTOPT;DIAMETRSAJTOPTNAIMENOVANIE;PROCENTSKIDKI;PROF
B658816D-ECD0-44A2-AC83-AFB566EEA983;Лезгинка (1"х25) 1/8/1;lezginka__1h25__181;СР97189;Р8632;СР97189;А7292---;796;0.055;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Летняя жара (1,25"х19) 1/8/1;letnjaja_zhara__125h19__181;СР99538;СР9380;СР99538;01216;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Летучий голландец (1,2х49)  1/2/1;letuchij_gollandec__12h49___121;СР96364;СР8733;СР96364;D7984;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Лимонка 1/60/12;limonka_16012;СР8857;СР8798;СР8857;А1050---;796;0.048;0;0;0;0;0;Легенда;4650099540077;0;0;Петарда Лимонка;Громкий хлопок;1;0;1;12;штука;упаковка;60;блок;упаковка;штука;0.12;0.0008;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Лимонка 1/60/12;limonka_16012;СР99704;СР99675;СР99704;А1050;796;0.055;0;0;12;0;0;Легенда;4650099540077;12;0;Петарда Лимонка;Громкий хлопок;0;0;1;12;штука;упаковка;60;блок;упаковка;упаковка;0.12;0.0008;0;1;0;12;10;;см;см;;5.5;см;98;0.00066;гр;м3;0;0;0;0;11;7.5;9;см;см;см;0;см;100;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Лунное затмение (1,25"х120) 1/1;lunnoe_zatmenie__125h120__11;01513;СР9380;01513;01513;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Лунное путешествие 1/36/6;lunnoe_puteshestvie_1366;СР8607;Р7685;СР8607;А2038---;796;0.068;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Лунный цветок 1/60/12;lunnyj_cvetok_16012;0003110;Р8795;0003110;Р3110;796;0.068;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Луноход  1/36/6;lunohod__1366;СР8609;Р7685;СР8609;А2040---;796;0.068;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Льдинка (0,8"х5) 1/24/4;ldinka__08h5__1244;745;СР99807;745;А5033;796;0.0546;0;0;5;0.8;25;Легенда;4650099540831;0;20;Римская свеча Льдинка;Многоцветные пионы, лимонные хризантемы, серебряное мерцание с треском.;0;0;1;4;штука;упаковка;24;коробка;упаковка;упаковка;0.5;0.0015;1;1;6;0;54;см;0;см;;6;см;725;0.001944;гр;м3;0;0;0;1;0;6;54;;см;см;6;см;725;0.001944;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Льдинка (0,8"х5) 1/36/4;ldinka__08h5__1364;СР99814;СР99807;СР99814;А5033new;796;0.07;0;0;5;0.8;25;Легенда;4650099540831;520;20;Римская свеча Льдинка;Многоцветные пионы, лимонные хризантемы, серебряное мерцание с треском.;0;0;1;4;штука;упаковка;24;коробка;упаковка;штука;0.5;0.0015;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Льдинка (0.8"х5) 1/36/4;ldinka__0.8h5__1364;СР9193;СР8643;СР9193;А5033---;796;0.0546;0;0;5;0.8;25;Легенда;4650099540831;0;20;Римская свеча Льдинка;Многоцветные пионы, лимонные хризантемы, серебряное мерцание с треском.;1;0;1;4;штука;упаковка;24;коробка;упаковка;штука;0.5;0.0015;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Любит не Любит(1,25"х36)1/4/1;ljubit_ne_ljubit_125h36_141;СР8832;Р8632;СР8832;А7408---;796;0.0599;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Любовь-морковь (0,6"х49) 1/12/1 (модуль);ljubovmorkov__06h49__1121__modul_;Т369;Т371;Т369;М7090;796;0.0286;0;0;49;0.6;21;Галактика;4650099542453;1050;15;Батарея салютов Любовь-морковь;Красный шлейф украшенный красными жемчужинами, желтый шлейф украшенный желтыми жемчужинами, красный шлейф в серебряном мерцании, зеленый шлейф в падающем золотом дожде.;0;0;1;1;штука;упаковка;12;коробка;штука;штука;2.25;0.0024;1;1;13.3;9;15.9;см;см;см;;0;;2250;0.001903;гр;м3;0;0;0;1;13.3;9;15.9;см;см;см;13;см;2250;0.001903;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Люди Х 1/25/1;ljudi_h_1251;СР8662;СР8643;СР8662;А5120---;796;0.04;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мix 931, 932, 933 Свечи бенгальские цветопл 1/8/50;mix_931_932_933_svechi_bengalskie_cvetopl_1850;СР96722;099;СР96722;Mix;796;0.0277;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Магия огня (1"х49) 1/4/1;magija_ognja__1h49__141;СР9576;Р8632;СР9576;А7448---;796;0.049;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мадагаскар (1,25"х36) 1/4/1 (мягкая упаковка);madagaskar__125h36__141__mjagkaja_upakovka_;СР97188;Р8632;СР97188;А7436---;796;0.0599;0;0;36;1.25;40;Легенда;4650099541647;0;30;Батарея салютов Мадагаскар;Пурпурные звезды раскрываются пурпурными хризантемами, зеленые звезды раскрываются зелеными хризантемами, синие звезды раскрываются синими пионами в трещащем мерцании и желто-пурпурными георгинами переходящими в серебряное мерцание, в финале одновременный залп красных звезд раскрывается красными хризантемами, переходящими в эффект тысячи хризантем.;1;0;1;1;штука;упаковка;4;коробка;штука;штука;4.38;0.0113;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мадагаскар (1,25"х36) 1/4/1 (мягкая упаковка);madagaskar__125h36__141__mjagkaja_upakovka_;СР99724;СР99676;СР99724;А7436;796;0.0496;0;0;36;1.25;40;Легенда;4650099541647;2750;30;Батарея салютов Мадагаскар;Пурпурные звезды раскрываются пурпурными хризантемами, зеленые звезды раскрываются зелеными хризантемами, синие звезды раскрываются синими пионами в трещащем мерцании и желто-пурпурными георгинами переходящими в серебряное мерцание, в финале одновременный залп красных звезд раскрывается красными хризантемами, переходящими в эффект тысячи хризантем.;0;0;1;1;штука;упаковка;4;коробка;штука;штука;4.38;0.0113;0;1;19.3;22.1;19.3;см;см;см;;0;;4380;0.008232;гр;м3;0;0;0;0;19.3;22.1;19.3;см;см;см;0;;4380;0.008232;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Малиновые сны (1,25"х150) 1/1/1;malinovye_sny__125h150__111;СР9580;Р8632;СР9580;А7619---;796;0.054;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Малиновые сны (1,25"х150) 1/1/1;malinovye_sny__125h150__111;СР99690;СР99676;СР99690;А7619;796;0.054;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мандарин (0,8"х25) 1/24/1;mandarin__08h25__1241;Т366;Т371;Т366;М7130;796;0.0591;0;0;25;0.8;33;Галактика;4650099542460;800;17;Батарея салютов Мандарин;Разноцветные звезды раскрываются красными и зелеными пионами, золотыми хризантемами переходящими в эффект тысячи хризантем.;0;0;1;1;штука;упаковка;24;коробка;штука;штука;0.86;0.0027;0;1;12.5;12.4;12.5;см;см;см;;0;;860;0.001938;гр;м3;0;0;0;0;12.5;12.4;12.5;см;см;см;12;см;860;0.001938;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Марс (0,8"х8) 1/36/2;mars__08h8__1362;СР99562;Т376;СР99562;12021;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Марс 1/36/6;mars_1366;СР8606;Р7685;СР8606;А2037---;796;0.068;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Маска (1,25"х49) 1/2/1Веер;maska__125h49__121veer;В8585;Р8632;В8585;А7902---;796;0.0653;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Маскарад (0,4"х100) 1/30/1;maskarad__04h100__1301;УТ000182;СР99807;УТ000182;А5000;796;0.037;0;0;100;0.4;35;Легенда;4650099540749;275;7;Римская свеча Маскарад;Серебряные кометы с красными и зелеными звездами на острие.;0;0;1;1;штука;упаковка;30;коробка;штука;штука;0.23;0.0012;0;1;0;0;28;;;см;см;0;;214;0.001781;гр;м3;4.5;0;0;0;0;0;28;;;см;0;;214;0.001781;;м3;4.5;см;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Маскарад (0,4"х100) 1/40/1;maskarad__04h100__1401;СР9605;СР8643;СР9605;А5000---;796;0.0775;0;0;100;0.4;35;Легенда;4650099540749;0;7;Римская свеча Маскарад;Серебряные кометы с красными и зелеными звездами на острие.;1;0;1;1;штука;упаковка;40;коробка;штука;штука;0.23;0.0012;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Маскарад (0,4"х100) 1/40/1;maskarad__04h100__1401;СР99808;СР99807;СР99808;А5000*;796;0.046;0;0;100;0.4;35;Легенда;4650099540749;275;7;Римская свеча Маскарад;Серебряные кометы с красными и зелеными звездами на острие.;0;0;1;1;штука;упаковка;40;коробка;штука;штука;0.23;0.0012;0;0;0;0;28;;;см;см;0;;214;0.001781;гр;м3;4.5;0;0;0;0;0;28;;;см;0;;214;0.001781;;м3;4.5;см;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Масленица(0,8"х20) 1/16/1;maslenica_08h20__1161;СР8775;Р8632;СР8775;А7020---;796;0.032;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Матрешка (1х16) 1/12/1;matreshka__1h16__1121;СР96352;СР8733;СР96352;D7282;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Матрица  (1,2"х5) 1/24/1;matrica___12h5__1241;СР9208;СР8643;СР9208;А5230---;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мега арт 61 залп;mega_art_61_zalp;СР9279;СР8733;СР9279;СББ060061;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мега арт зеленый 49 залпов;mega_art_zelenyj_49_zalpov;СР9285;СР8733;СР9285;СББ8624;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мега джамбо 1/48/5;mega_dzhambo_1485;СР99584;СР8860;СР99584;К1401;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мегаарт 91;megaart_91;СР9274;СР8733;СР9274;СББ927091;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мегаполис Дубай;megapolis_dubaj;СР9262;СР8733;СР9262;СББ9082;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мегаполис Лондон;megapolis_london;СР9267;СР8733;СР9267;СББ9090;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мегаполис Москва 100 залпов;megapolis_moskva_100_zalpov;СР9265;СР8733;СР9265;СББ007100;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мегаполис Сидней;megapolis_sidnej;СР9269;СР8733;СР9269;СББ9110;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мегаполис Шанхай;megapolis_shanhaj;СР9272;СР8733;СР9272;СББ9120;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Медный всадник (1,25"х150) 1/1/1;mednyj_vsadnik__125h150__111;В7632;Р8632;В7632;А7643---;796;0.061;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Медуза Горгона (1,25"х100) 1/1/1;meduza_gorgona__125h100__111;В8164;Р8632;В8164;А7602---;796;0.039;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Меркурий (0,8х8) 1/36/2;merkurij__08h8__1362;СР99560;Т376;СР99560;12016;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Меркурий 1/30/6;merkurij_1306;СР9183;Р7685;СР9183;А2034*---;796;0.058;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Меркурий 1/36/6;merkurij_1366;СР97456;Р7685;СР97456;А2034---;796;0.058;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Меркурий 1/36/6;merkurij_1366;СР99721;СР99709;СР99721;А2034;796;0.11;0;0;6;0.8;0;Легенда;4650099540404;6;15;Ракеты Меркурий;Красные звезды с белым мерцанием, серебряное мерцание с трещащими цветами, зеленокрасный пион с серебряным мерцанием.;0;0;1;6;штука;упаковка;36;коробка;упаковка;упаковка;0.39;0.0031;1;1;16.5;0;70;см;;см;;2.5;см;210;0.002888;гр;м3;0;0;0;1;0;16.5;70;;см;см;2.5;см;210;0.002888;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Метелица (0,8"х9) 1/24/1;metelica__08h9__1241;186192;Р8632;186192;А7018---;796;0.021;0;0;9;0.8;15;Легенда;4650099541104;0;20;Батарея салютов Метелица;Серебряная вертушка раскрывается зелеными и красными георгинами, белой хризантемой переходящей в эффект тысячи серебряных хризантем.;0;0;1;1;штука;упаковка;24;коробка;штука;штука;0.36;0.0008;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Метелица (0,8"х9) 1/24/1;metelica__08h9__1241;СР99783;СР99676;СР99783;А7018;796;0.019;0;0;9;0.8;15;Легенда;4650099541104;320;20;Батарея салютов Метелица;Серебряная вертушка раскрывается зелеными и красными георгинами, белой хризантемой переходящей в эффект тысячи серебряных хризантем.;0;0;1;1;штука;упаковка;24;коробка;штука;штука;0.36;0.0008;0;1;7.5;12;7.5;см;см;см;;0;;360;0.000675;гр;м3;0;0;0;0;7.5;12;7.5;см;см;см;0;;360;0.000675;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Метеорит 1/20/5;meteorit_1205;182037;Р7685;182037;А2045---;796;0.115;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;МиГ29/Высший пилотаж1/60/6;mig29vysshij_pilotazh1606;00000090;Р8795;00000090;Р3050;796;0.0545;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Микс фигурных свечей (С919, С935, С936) 1/30/1;miks_figurnyh_svechej__s919_s935_s936__1301;Т29;099;Т29;С300;796;0.0376;0;0;1;0;0;Авангард;0;0;0;Микс фигурные свечи;;0;0;1;1;;;30;;;;0.11;0.0013;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мини-фейерверк "Весёлый праздник" (0,8"х10) 1/12/1;minifejerverk_vesjolyj_prazdnik__08h10__1121;УТ000060;Р8750;УТ000060;ТР401;796;0;0;0;10;0.8;0;ТСЗ;0;0;;Мини-фейерверк "Весёлый праздник" (10 выстрелов);Букеты разноцветных горящих пироэлементов с трассами или без.;0;1;1;1;штука;упаковка;12;коробка;штука;штука;0;0;0;1;0;0;0;;;;;0;;0;0;;;0;0;1;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Миномет (1,75*х6-двойные) 1/12/1;minomet__175h6dvojnye__1121;СР9235;СР8669;СР9235;А6225---;796;0.104;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Миномёт (1,5"х6) 1/15/1;minomjot__15h6__1151;СР99091;Р8809;СР99091;VH-FS-15-01;796;0.049;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мир салютов (1,1"х36) 1/4/1 (модуль);mir_saljutov__11h36__141__modul_;СР99729;СР99676;СР99729;А7382;796;0.033;4;0;36;1.1;45;Легенда;4650099541586;2360;25;Батарея салютов Мир салютов;Красные, зеленые, желтые и серебряные кометы раскрываются красными кокосами и пурпурными пионами в белом мерцании, зелеными кокосами и красными пионами в зеленом мерцании, желтыми кокосами с зелеными пионами с треском, серебряными кокосами с трещащими хризантемами, серебряные кометы раскрываются синими пионами в золотом мерцании, золотые кометы раскрываются трещащими кокосами в желтом мерцании.;0;0;1;1;штука;упаковка;4;коробка;штука;штука;3.45;0.0083;1;1;17.8;17.5;21.3;см;см;см;;0;;3450;0.006635;гр;м3;0;0;0;1;17.8;17.5;21.3;см;см;см;0;;3450;0.006635;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мир салютов (1,1*х36) 1/4/1 (модуль);mir_saljutov__11h36__141__modul_;СР97697;Р8632;СР97697;А7382---;796;0.0349;0;0;36;1.1;45;Легенда;4650099541586;0;25;Батарея салютов Мир салютов;Красные, зеленые, желтые и серебряные кометы раскрываются красными кокосами и пурпурными пионами в белом мерцании, зелеными кокосами и красными пионами в зеленом мерцании, желтыми кокосами с зелеными пионами с треском, серебряными кокосами с трещащими хризантемами, серебряные кометы раскрываются синими пионами в золотом мерцании, золотые кометы раскрываются трещащими кокосами в желтом мерцании.;1;0;1;1;штука;упаковка;4;коробка;штука;штука;3.45;0.0083;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мираж  (1,5"х5) 1/24/1;mirazh___15h5__1241;СР9207;СР8643;СР9207;А5212---;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Миссия 1/40/5;missija_1405;182035;Р7685;182035;А2042---;796;0.043;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мишура  d 20мм длина 2м красная;mishura__d_20mm_dlina_2m_krasnaja;СР9518;Р9238;СР9518;30000;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
